obj_id,timestamp,wert,parameter,einheit,verantwortlichkeit_organisation,messgruppierung_ortsbezeichnung
27602042,2025-07-26T23:00:00+00:00,16.9,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-07-27T23:00:00+00:00,15.82,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-08-03T23:00:00+00:00,15.64,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-08-04T23:00:00+00:00,16.38,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-08-13T23:00:00+00:00,20.18,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-08-15T23:00:00+00:00,20.42,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-08-16T23:00:00+00:00,19.79,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-08-20T23:00:00+00:00,17.43,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-08-24T23:00:00+00:00,15.28,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-08-25T23:00:00+00:00,16.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-08-27T23:00:00+00:00,17.12,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-08-29T23:00:00+00:00,15.88,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-09-03T23:00:00+00:00,16.19,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-09-04T23:00:00+00:00,15.7,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-09-08T23:00:00+00:00,15.86,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-09-09T23:00:00+00:00,15.22,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-09-11T23:00:00+00:00,14.36,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-09-14T23:00:00+00:00,15.82,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-09-16T23:00:00+00:00,14.58,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-09-18T23:00:00+00:00,14.42,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-09-20T23:00:00+00:00,16.17,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-09-22T23:00:00+00:00,13.69,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-09-27T23:00:00+00:00,14.1,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
27602042,2025-10-02T23:00:00+00:00,10.14,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Stichbach Bottighofen
26702042,2026-01-24T23:00:00+00:00,4.4,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-01-26T23:00:00+00:00,4.3,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-01-29T23:00:00+00:00,4.32,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-01-31T23:00:00+00:00,4.35,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-02-01T23:00:00+00:00,4.4,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-02-03T23:00:00+00:00,4.31,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-02-05T23:00:00+00:00,4.44,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-02-06T23:00:00+00:00,4.66,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-02-07T23:00:00+00:00,4.56,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-02-15T23:00:00+00:00,4.78,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-02-21T23:00:00+00:00,5.14,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-02-22T23:00:00+00:00,5.43,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-02-25T23:00:00+00:00,5.73,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-02-27T23:00:00+00:00,5.9,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-02-28T23:00:00+00:00,5.77,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-03-03T23:00:00+00:00,6.27,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-03-10T23:00:00+00:00,6.65,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-03-15T23:00:00+00:00,6.44,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-03-16T23:00:00+00:00,6.49,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-03-17T23:00:00+00:00,6.87,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-03-18T23:00:00+00:00,7.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-03-20T23:00:00+00:00,7.52,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-03-23T23:00:00+00:00,7.68,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-03-24T23:00:00+00:00,7.29,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-03-28T23:00:00+00:00,7.01,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-03-30T23:00:00+00:00,6.97,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-04-01T23:00:00+00:00,7.48,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-04-05T23:00:00+00:00,7.85,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-04-09T23:00:00+00:00,9.91,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-04-15T23:00:00+00:00,10.72,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-04-19T23:00:00+00:00,11.33,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-04-20T23:00:00+00:00,12.58,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-04-22T23:00:00+00:00,12.63,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-04-24T23:00:00+00:00,12.36,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-01T23:00:00+00:00,13.87,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-02T23:00:00+00:00,13.88,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-08T23:00:00+00:00,14.89,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-09T23:00:00+00:00,15.37,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-10T23:00:00+00:00,13.42,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-14T23:00:00+00:00,12.37,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-15T23:00:00+00:00,12.91,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-18T23:00:00+00:00,13.14,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-19T23:00:00+00:00,13.56,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-20T23:00:00+00:00,13.49,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-21T23:00:00+00:00,15.41,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
26702042,2026-05-22T23:00:00+00:00,15.74,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Rhein St. Katharinental
23099042,2025-05-27T23:00:00+00:00,11.9,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-06-02T23:00:00+00:00,11.85,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-06-03T23:00:00+00:00,11.85,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-06-05T23:00:00+00:00,11.85,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-06-06T23:00:00+00:00,11.84,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-06-07T23:00:00+00:00,11.83,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-06-11T23:00:00+00:00,11.8,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-06-13T23:00:00+00:00,11.76,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-06-20T23:00:00+00:00,11.69,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-06-22T23:00:00+00:00,11.64,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-06-26T23:00:00+00:00,11.58,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-07-02T23:00:00+00:00,11.48,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-07-05T23:00:00+00:00,11.45,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-07-09T23:00:00+00:00,11.42,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-07-10T23:00:00+00:00,11.4,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-07-16T23:00:00+00:00,11.28,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-07-22T23:00:00+00:00,11.22,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-07-24T23:00:00+00:00,11.19,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-07-27T23:00:00+00:00,11.17,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-08-01T23:00:00+00:00,11.08,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-08-02T23:00:00+00:00,11.08,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-08-05T23:00:00+00:00,10.98,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-08-07T23:00:00+00:00,10.95,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-08-08T23:00:00+00:00,10.93,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-08-10T23:00:00+00:00,10.9,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-08-19T23:00:00+00:00,10.78,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-08-23T23:00:00+00:00,10.75,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-08-25T23:00:00+00:00,10.72,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-08-26T23:00:00+00:00,10.69,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-08-27T23:00:00+00:00,10.7,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-09-02T23:00:00+00:00,10.62,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-09-07T23:00:00+00:00,10.57,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-09-12T23:00:00+00:00,10.49,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-09-14T23:00:00+00:00,10.48,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-09-16T23:00:00+00:00,10.49,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-09-21T23:00:00+00:00,10.42,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-09-22T23:00:00+00:00,10.43,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-09-24T23:00:00+00:00,10.42,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-09-26T23:00:00+00:00,10.4,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-09-27T23:00:00+00:00,10.39,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-09-30T23:00:00+00:00,10.36,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-10-03T23:00:00+00:00,10.34,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-10-04T23:00:00+00:00,10.34,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-10-16T23:00:00+00:00,10.31,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-10-18T23:00:00+00:00,10.31,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-10-19T23:00:00+00:00,10.3,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-10-21T23:00:00+00:00,10.31,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-10-25T23:00:00+00:00,10.33,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-10-27T23:00:00+00:00,10.35,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-11-01T23:00:00+00:00,10.34,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-11-04T23:00:00+00:00,10.35,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-11-07T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-11-12T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-11-20T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-11-29T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-11-30T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-12-10T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-12-11T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-12-17T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-12-21T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-12-23T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2025-12-28T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-01-01T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-01-02T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-01-18T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-01-20T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-01-24T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-01-27T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-01-29T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-02-01T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-02-02T23:00:00+00:00,,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-02-15T23:00:00+00:00,12.75,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-02-24T23:00:00+00:00,12.9,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-02-25T23:00:00+00:00,12.92,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-02-28T23:00:00+00:00,12.96,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-03-03T23:00:00+00:00,12.99,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-03-04T23:00:00+00:00,13.0,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-03-10T23:00:00+00:00,13.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-03-11T23:00:00+00:00,13.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-03-13T23:00:00+00:00,13.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-03-19T23:00:00+00:00,13.07,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-03-21T23:00:00+00:00,13.08,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-03-25T23:00:00+00:00,13.09,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-03-27T23:00:00+00:00,13.09,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-03-29T23:00:00+00:00,13.09,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-04-03T23:00:00+00:00,13.08,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-04-06T23:00:00+00:00,13.06,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-04-08T23:00:00+00:00,13.08,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-04-09T23:00:00+00:00,13.08,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-04-10T23:00:00+00:00,13.08,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-04-11T23:00:00+00:00,13.08,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-04-16T23:00:00+00:00,13.07,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-04-17T23:00:00+00:00,13.06,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-04-20T23:00:00+00:00,13.06,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-04-22T23:00:00+00:00,13.05,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-05-03T23:00:00+00:00,12.96,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-05-04T23:00:00+00:00,12.95,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-05-07T23:00:00+00:00,12.92,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-05-08T23:00:00+00:00,12.91,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-05-12T23:00:00+00:00,12.86,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-05-16T23:00:00+00:00,12.8,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-05-17T23:00:00+00:00,12.78,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23099042,2026-05-21T23:00:00+00:00,12.72,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Vorderrueueti
23037042,2025-05-28T23:00:00+00:00,9.52,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-05-29T23:00:00+00:00,9.95,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-05-30T23:00:00+00:00,9.53,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-05-31T23:00:00+00:00,9.72,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-03T23:00:00+00:00,9.61,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-04T23:00:00+00:00,9.46,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-16T23:00:00+00:00,9.56,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-20T23:00:00+00:00,9.99,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-25T23:00:00+00:00,9.98,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-05T23:00:00+00:00,10.25,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-06T23:00:00+00:00,10.25,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-10T23:00:00+00:00,10.5,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-11T23:00:00+00:00,10.52,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-13T23:00:00+00:00,10.68,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-14T23:00:00+00:00,10.72,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-21T23:00:00+00:00,11.08,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-22T23:00:00+00:00,11.15,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-25T23:00:00+00:00,11.27,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-28T23:00:00+00:00,11.38,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-30T23:00:00+00:00,11.44,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-01T23:00:00+00:00,11.6,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-03T23:00:00+00:00,11.81,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-04T23:00:00+00:00,11.78,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-08T23:00:00+00:00,11.93,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-10T23:00:00+00:00,12.34,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-12T23:00:00+00:00,12.2,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-13T23:00:00+00:00,12.3,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-14T23:00:00+00:00,12.68,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-18T23:00:00+00:00,12.5,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-22T23:00:00+00:00,12.9,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-23T23:00:00+00:00,12.24,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-25T23:00:00+00:00,13.09,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-27T23:00:00+00:00,13.34,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-02T23:00:00+00:00,12.87,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-07T23:00:00+00:00,14.45,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-12T23:00:00+00:00,14.21,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-16T23:00:00+00:00,14.63,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-19T23:00:00+00:00,14.45,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-21T23:00:00+00:00,14.6,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
